,timestamp,lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_level_a,source,day,vehicle,trajectory,number_route,id_route,time_sec,x,y,raio_curvatura,curvatura,curva,sinal_curvatura,distancia_acumulada,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,fuel_remaining,fuel_rail_pressure_vacuum,accelerator_pos_d,accelerator_pos_e,ctp_accel,abs_accel,conducao,aceleracao_anormal,direcao_perigosa,zigue_zague,theta,id_janela
186,2024-12-10 10:00:12.990,-22.9367,-44.01484,58.0,0.08051232,0.005826289,0.3370289,1715.25,22.71,34.11765,81.96078,57.49311,7.557724,34.90196,11.47451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,191.461,-3679.433776668387,-649.3783716042844,522.1104006035623,0.0019153037343136523,True,-1.0,3995.4341303764086,,,,,,,,0.49715137054252523,0.34656119048517814,Perigosa,False,True,False,-0.45440584857492977,20
187,2024-12-10 10:00:13.992,-22.93658,-44.01492,57.0,-0.3028678,-0.07536154,-0.1829657,1704.25,12.8,36.47059,74.90196,57.55748,4.259748,34.90196,10.48627,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,192.463,-3687.6278598506174,-636.0349804068732,733.7534046841225,0.0013628556864148321,True,-1.0,4011.092645243549,,,,,,,,0.3416603491637183,0.36177992393788466,Perigosa,False,True,False,-0.45440584857492977,20
188,2024-12-10 10:00:14.978,-22.93645,-44.01498,56.0,0.3286851,0.02146274,0.3111978,1719.5,20.45,35.68628,74.90196,56.64105,6.805613,34.90196,10.48627,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,193.449,-3693.773972543536,-621.5796399432172,982.6240004026394,0.0010176832639852483,True,-1.0,4026.8003366447156,,,,,,,,0.2462542219026033,0.4531430402148505,Perigosa,False,True,False,-0.45440584857492977,20
189,2024-12-10 10:00:16.990,-22.9362,-44.01512,55.0,0.03846324,0.3032838,-0.1033392,1660.0,22.73,45.09804,70.58823,55.18833,7.56438,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,195.461,-3708.1141948691425,-593.78090828215,1132.4963257332452,0.0008830050723145091,False,-1.0,4058.079905988168,,,,,,,,0.2061026499808171,0.3227064834030726,Perigosa,False,True,False,-0.45440584857492977,20
190,2024-12-10 10:00:18.059,-22.93607,-44.01518,55.0,-0.3048442,-0.1249104,-0.2819571,1643.25,22.17,56.07843,70.58823,55.38983,7.378016,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,196.53,-3714.260326000094,-579.325567818494,1024.5529304617774,0.0009760354690013809,False,1.0,4073.787604603785,,,,,,,,0.22781692081243646,0.4336270293030752,Perigosa,False,True,False,-0.45440584857492977,20
191,2024-12-10 10:00:18.990,-22.93594,-44.01525,55.0,0.1358144,-0.181173,0.08443866,1645.5,21.89,56.07843,70.58823,55.94888,7.284834,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,197.461,-3721.4305220562364,-564.8702273544845,786.7477705168715,0.001271055397262871,True,1.0,4089.923545215164,,,,,,,,0.2966776679568043,0.24165904592825738,Perigosa,False,True,False,-0.45440584857492977,20
192,2024-12-10 10:00:19.995,-22.93582,-44.01531,56.0,0.2615971,0.1118811,-0.2377545,1642.25,21.91,56.07843,72.94118,54.80196,7.29149,34.90196,10.21176,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,198.466,-3727.5765278342396,-551.5268361570733,595.6481496219706,0.0016788434592378944,True,1.0,4104.614340825695,,,,,,,,0.40623866421065097,0.3707797534060753,Perigosa,False,True,False,-0.45440584857492977,20
193,2024-12-10 10:00:20.977,-22.93569,-44.01538,55.0,-0.03581994,-0.2433182,0.3019699,1657.5,21.96,56.07843,72.94118,55.60374,7.308129,34.90196,10.21176,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,199.448,-3734.746736888161,-537.0714956934173,476.10306499971995,0.0021003855541249,True,1.0,4120.750287212478,,,,,,,,0.49025202941572693,0.3894517108177259,Perigosa,False,True,False,-0.45440584857492977,20
194,2024-12-10 10:00:21.973,-22.93557,-44.01546,56.0,0.3036092,-0.03599641,0.2772534,1659.5,22.27,56.07843,72.94118,56.15499,7.411295,34.90196,10.21176,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,200.444,-3742.940875089301,-523.728104496006,399.7768882127601,0.002501395226899167,True,1.0,4136.408830871022,,,,,,,,0.6052758820644897,0.412727192790938,Segura,False,False,False,-0.7859158555354464,21
195,2024-12-10 10:00:22.959,-22.93545,-44.01554,56.0,0.03030971,0.01900351,0.196706,1660.75,21.92,53.33333,70.58823,57.10015,7.294818,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,201.43,-3751.1350205466597,-510.3847132985947,344.16259837530407,0.0029056033535332483,True,1.0,4152.067378326757,,,,,,,,0.7030842682623663,0.199932644529612,Segura,False,False,False,-0.7859158555354464,21
196,2024-12-10 10:00:23.996,-22.93533,-44.01563,56.0,6.699286,-0.9916326,1.219914,1673.75,22.3,53.33333,70.58823,57.38056,7.421279,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,202.467,-3760.3532345974477,-497.04132210153705,303.00570419413276,0.003300267903073237,True,1.0,4168.285317743461,,,,,,,,0.798583344447351,6.881275920247258,Segura,False,False,False,-0.7859158555354464,21
197,2024-12-10 10:00:24.975,-22.93521,-44.01572,57.0,-0.8429511,0.1533094,0.7672488,1693.0,21.67,52.94118,70.58823,57.812,7.211619,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,203.446,-3769.571456811204,-483.69793090412577,278.3405864904127,0.0035927207476601497,True,1.0,4184.503261800255,,,,,,,,0.9006751318786901,1.1501047996687126,Segura,False,False,False,-0.7859158555354464,21
198,2024-12-10 10:00:25.979,-22.93511,-44.01582,58.0,0.516456,0.06839924,-1.093629,1738.25,22.83,40.78431,71.37255,57.606,7.597659,34.90196,9.992157,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,204.45,-3779.8134703166365,-472.57843823955744,270.44309272576635,0.0036976355725010734,True,1.0,4199.620866033826,,,,,,,,0.9597875050843836,1.2113751052459256,Segura,False,False,False,-0.7859158555354464,21
199,2024-12-10 10:00:27.014,-22.93501,-44.01594,59.0,0.1079342,-0.4530827,-3.815204,1781.0,22.76,40.0,71.37255,58.31233,7.574364,34.90196,9.992157,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,205.485,-3792.103616478878,-461.45894557498906,275.79821425859257,0.003625839285030268,True,1.0,4216.194664928667,,,,,,,,0.9738847647523429,3.8435290146146848,Segura,False,False,False,-0.7859158555354464,21
200,2024-12-10 10:00:27.985,-22.93491,-44.01605,59.0,0.09401964,-0.04589486,-0.3279276,1787.25,22.57,39.21569,71.37255,59.44572,7.511133,34.90196,9.992157,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,206.456,-3803.3697087861415,-450.33945291042073,290.90300270668143,0.003437571942178623,True,1.0,4232.024003291125,,,,,,,,0.923316969963255,0.34421293078835546,Segura,False,False,False,-0.7859158555354464,21
201,2024-12-10 10:00:29.009,-22.93481,-44.01619,60.0,0.06585643,-0.2149446,-0.1731913,1755.25,17.19,33.33333,71.37255,60.93727,5.720708,34.90196,9.992157,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,207.48,-3817.7079993221582,-439.21996024585235,317.85462778899165,0.0031460923094184167,True,1.0,4250.168691015432,,,,,,,,0.8739145303940048,0.28378420822377504,Segura,False,False,False,-0.7859158555354464,21
202,2024-12-10 10:00:29.994,-22.93473,-44.01632,60.0,1.705092,-0.4995511,-0.1185969,1752.25,12.88,32.94118,71.37255,60.64452,4.286371,34.90196,9.992157,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,208.465,-3831.0219538639167,-430.3243661144806,366.39974426765997,0.0027292595468338715,True,1.0,4266.18096694642,,,,,,,,0.7581276518982978,1.7807176235059898,Segura,False,False,False,-0.7859158555354464,21
203,2024-12-10 10:00:30.995,-22.93465,-44.01646,60.0,0.9487857,0.8243172,-2.339023,1765.5,12.82,32.94118,69.01961,60.07945,4.266404,34.90196,9.662745,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,209.466,-3845.3599801779596,-421.42877198310885,450.26098538055453,0.0022209341525666797,True,1.0,4283.0543363056295,,,,,,,,0.6169261534907444,2.655319518489127,Segura,False,False,False,-0.7859158555354464,21
204,2024-12-10 10:00:31.995,-22.93458,-44.0166,60.0,-0.4908001,-0.9960937,2.960169,1765.0,12.96,32.15686,69.01961,60.38181,4.312994,34.90196,9.662745,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,210.466,-3859.6978724529645,-413.64512711798176,577.1786574296531,0.0017325657959240822,True,1.0,4299.36875576438,,,,,,,,0.4812682766455785,3.161595784710737,Segura,False,False,False,-1.0999917721602313,22
205,2024-12-10 10:00:32.980,-22.93451,-44.01675,60.0,0.7454774,-1.168133,0.2542392,1760.5,9.71,31.37255,69.01961,60.08505,3.231418,34.90196,9.662745,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,211.451,-3875.0598365775786,-405.8614822528546,732.3975979612312,0.001365378590513802,True,1.0,4316.590110796791,,,,,,,,0.37927183069827836,1.408867925114487,Segura,False,False,False,-1.0999917721602313,22
206,2024-12-10 10:00:33.995,-22.93443,-44.01689,59.0,0.5280595,-0.7966532,1.52905,1425.25,7.07,27.05882,66.66666,58.99699,2.352845,34.90196,9.333333,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,212.466,-3889.3978875379335,-396.9658881211292,886.2555414275192,0.0011283427332812713,True,1.0,4333.463501099221,,,,,,,,0.3030679826043291,1.803190799419321,Segura,False,False,False,-1.0999917721602313,22
207,2024-12-10 10:00:34.969,-22.93437,-44.01703,58.0,0.2868297,-0.3713607,-0.8912032,1311.0,4.56,25.4902,66.66666,58.44799,1.517535,34.90196,9.333333,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,213.44,-3903.7356587041368,-390.2941925226004,1037.7243559612195,0.000963647036185947,False,1.0,4349.277520328178,,,,,,,,0.250131838713698,1.0071857773007022,Segura,False,False,False,-1.0999917721602313,22
208,2024-12-10 10:00:35.987,-22.9343,-44.01718,57.0,0.07315904,0.324468,-0.07102153,1421.75,8.66,30.98039,66.66666,57.22439,2.881985,34.90196,9.333333,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,214.458,-3919.0976461153055,-382.5105476574733,1173.9713087748016,0.0008518095736459144,False,1.0,4366.498896132896,,,,,,,,0.21354392783762158,0.34011143156510115,Segura,False,False,False,-1.0999917721602313,22
209,2024-12-10 10:00:36.975,-22.93424,-44.01732,57.0,-0.4157076,-0.05376936,0.5387207,1283.25,12.67,33.33333,65.88235,57.27038,4.216485,34.90196,9.22353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,215.446,-3933.435430738836,-375.8388520585908,1125.056038177793,0.0008888446140155463,False,1.0,4382.312927563082,,,,,,,,0.22282840670806398,0.6825862182765337,Segura,False,False,False,-1.0999917721602313,22
210,2024-12-10 10:00:38.001,-22.93417,-44.01746,57.0,-0.9921203,0.4828438,0.7566265,1274.5,12.0,33.72549,65.88235,57.70016,3.993513,34.90196,9.22353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,216.472,-3947.773367470409,-368.05520719381735,777.5604917456373,0.0012860735732019796,True,-1.0,4398.627386092236,,,,,,,,0.3224114999485517,1.3378805945871177,Segura,False,False,False,-1.0999917721602313,22
211,2024-12-10 10:00:38.991,-22.93411,-44.0176,57.0,0.5001244,-0.4686953,-0.5337458,1283.25,16.78,48.23529,65.88235,58.44637,5.584263,34.90196,9.22353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,217.462,-3962.1111653263088,-361.3835115949349,438.2754686870115,0.0022816700259218397,True,-1.0,4414.441429519544,,,,,,,,0.5720019995540166,0.8687256636793287,Segura,False,False,False,-1.0999917721602313,22
212,2024-12-10 10:00:40.990,-22.93398,-44.01788,58.0,0.6498277,0.6170502,-1.400392,1273.75,7.42,29.01961,69.41177,57.65316,2.469322,34.90196,9.717647,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,219.461,-3990.78692743281,-346.92817113092525,253.6003089819382,0.00394321286127148,True,-1.0,4446.554607504899,,,,,,,,1.0235314865213934,1.6625657107829845,Segura,False,False,False,-1.0999917721602313,22
216,2024-12-10 10:01:12.984,-22.9317,-44.0228,68.0,-0.1574809,-0.4257317,-0.2563686,1559.75,6.73,29.01961,65.88235,63.396,2.239696,34.90196,9.22353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,251.455,-4494.665452102572,-93.40373838152539,89.34440966881215,0.0111926420881493,True,-1.0,5010.668785897084,,,,,,,,3.9934241524384535,0.5213181114402798,Segura,False,False,False,-1.2985266230248094,24
217,2024-12-10 10:01:13.960,-22.9316,-44.02293,68.0,0.4119688,1.751322,-0.4254886,1495.75,6.47,27.84314,63.52941,64.57079,2.153169,34.90196,8.894117,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,252.431,-4507.980092220592,-82.28424571695703,86.82136160052369,0.011517902755327995,True,-1.0,5028.015911266717,,,,,,,,4.109473946036779,1.8487529820361077,Segura,False,False,False,-1.2985266230248094,24
218,2024-12-10 10:01:14.949,-22.93152,-44.0231,68.0,-0.3892241,0.2276591,0.01068352,1488.5,7.54,29.01961,63.52941,67.97784,2.509258,34.90196,8.894117,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,253.42,-4525.390711297758,-73.38865158558528,93.746277722452,0.010667090195950281,True,-1.0,5047.567413807448,,,,,,,,3.805912427937816,0.451041243605516,Segura,False,False,False,-1.2985266230248094,24
219,2024-12-10 10:01:15.970,-22.93144,-44.02327,67.0,-0.1227576,-0.9706835,-0.2069562,1471.75,7.71,29.41176,63.52941,67.78791,2.565832,34.90196,8.894117,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,254.441,-4542.801340655743,-64.49305745385986,109.94852755826334,0.00909516500318829,True,-1.0,5067.118925503416,,,,,,,,3.1503237422308823,1.0000633751160224,Segura,False,False,False,-1.2985266230248094,24
220,2024-12-10 10:01:16.984,-22.93139,-44.02345,67.0,-0.9619009,-0.002909692,0.2942308,1477.75,7.97,29.41176,63.13726,67.22418,2.652359,34.90196,8.839215,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,255.455,-4561.235551461054,-58.93331112192934,129.43159224692644,0.007726088991412733,True,1.0,5086.373299221873,,,,,,,,2.6761121514237467,1.0058993843307515,Segura,False,False,False,-1.2985266230248094,24
221,2024-12-10 10:01:17.985,-22.93134,-44.02364,67.0,-0.0007166758,0.2540228,-0.7126394,1468.75,7.9,29.41176,63.13726,67.63856,2.629063,34.90196,8.839215,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,256.456,-4580.693845494553,-53.37356478929151,138.7965589657201,0.007204789567203749,True,1.0,5106.610294699893,,,,,,,,2.4955478678377796,0.7565599850483783,Segura,False,False,False,-1.2985266230248094,24
222,2024-12-10 10:01:18.970,-22.93132,-44.02383,67.0,-0.8783464,-0.02006121,0.6274881,1470.5,7.87,29.41176,63.13726,67.75301,2.619079,34.90196,8.839215,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,257.441,-4600.15163721647,-51.14966625644857,132.83986014750676,0.007527860981557716,True,1.0,5126.194762611426,,,,,,,,2.607451230417638,1.0796463153186946,Segura,False,False,False,-1.2985266230248094,24
223,2024-12-10 10:01:19.960,-22.93132,-44.02401,67.0,1.357253,0.1017194,-0.02100007,1474.75,7.99,29.41176,61.96078,67.12163,2.659014,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,258.431,-4618.585014213911,-51.14966625644857,121.39294271332362,0.00823771116877492,True,1.0,5144.628139608867,,,,,,,,2.853324493567177,1.3612213432375224,Segura,False,False,False,-1.2985266230248094,24
224,2024-12-10 10:01:20.979,-22.93134,-44.0242,68.0,1.093364,0.11595,-1.845289,1487.0,8.11,29.80392,61.96078,67.71591,2.69895,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,259.45,-4638.042125250414,-53.37356478929151,114.21164432550201,0.008755674659144301,True,1.0,5164.211931237946,,,,,,,,3.123938242583584,2.1480178613123773,Segura,False,False,False,-1.2985266230248094,24
225,2024-12-10 10:01:21.972,-22.9314,-44.02438,68.0,-0.110382,0.3904092,0.3303081,1504.0,7.26,28.62745,61.96078,67.50864,2.416076,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,260.443,-4656.474469421319,-60.04526038817398,115.81104818188213,0.008634754763893445,True,1.0,5183.814554373609,,,,,,,,3.080795218228649,0.523170116017964,Segura,False,False,False,-2.5224815978358226,25
226,2024-12-10 10:01:22.990,-22.93151,-44.02454,69.0,0.5650246,0.05125087,-0.3030371,1510.0,7.23,28.62745,60.78431,68.01112,2.406092,34.90196,8.509804,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,261.461,-4672.8577909031865,-72.27670231898698,129.17872876293347,0.007741212578699256,True,1.0,5204.2601258864115,,,,,,,,2.843820454258269,0.643203649132471,Segura,False,False,False,-2.5224815978358226,25
227,2024-12-10 10:01:23.985,-22.93164,-44.02467,69.0,-0.3774876,-0.9743874,1.868415,1513.75,7.4,28.62745,60.78431,69.08099,2.462667,34.90196,8.509804,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,262.456,-4686.168526958949,-86.73204278299657,159.05773620891807,0.006287025226402863,True,1.0,5223.910381922316,,,,,,,,2.3096085727549407,2.140771427700192,Segura,False,False,False,-2.5224815978358226,25
228,2024-12-10 10:01:24.972,-22.93179,-44.0248,70.0,0.3517546,0.05973396,-0.9300524,1531.0,7.73,29.41176,60.78431,69.76093,2.572488,34.90196,8.509804,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,263.443,-4699.478903229296,-103.41128177949544,214.42519180203058,0.00466363113212582,True,1.0,5245.249621129948,,,,,,,,1.7632555977944842,0.9961410097693005,Segura,False,False,False,-2.5224815978358226,25
229,2024-12-10 10:01:25.994,-22.93195,-44.02491,71.0,-0.6743478,-0.5471305,0.6749681,1559.25,7.98,29.41176,60.39216,70.48485,2.655686,34.90196,8.454902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,264.465,-4710.74094251809,-121.20247004294626,310.6224718897689,0.0032193420969068576,True,1.0,5266.305734464747,,,,,,,,1.2522147770453291,1.0998539336715125,Segura,False,False,False,-2.5224815978358226,25
230,2024-12-10 10:01:26.991,-22.93212,-44.02501,72.0,0.1064703,0.2619543,0.7158186,1574.75,7.98,29.80392,60.39216,72.11235,2.655686,34.90196,8.454902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,265.462,-4720.97872068209,-140.10560757228808,469.00413163655946,0.0021321773787163984,True,1.0,5287.803192690977,,,,,,,,0.8528709514865593,0.7696442348101751,Segura,False,False,False,-2.5224815978358226,25
231,2024-12-10 10:01:27.998,-22.93228,-44.02511,74.0,-0.9142197,0.05606614,0.3764277,1610.5,8.21,29.80392,60.39216,73.12313,2.732229,34.90196,8.454902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,266.469,-4731.216660653689,-157.89679583538523,710.3342816163148,0.0014077878906879893,True,1.0,5308.329804556432,,,,,,,,0.5948338340592151,0.9902721268670948,Segura,False,False,False,-2.5224815978358226,25
232,2024-12-10 10:01:28.975,-22.93244,-44.02521,75.0,-0.1039194,-0.4155227,0.1859947,1666.0,9.63,30.98039,61.96078,74.93404,3.204794,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,267.446,-4741.454588518083,-175.68798409848242,1054.2480873071897,0.0009485433381759764,False,-1.0,5328.856410383248,,,,,,,,0.41169415719443414,0.4669607952920031,Segura,False,False,False,-2.5224815978358226,25
233,2024-12-10 10:01:29.973,-22.9326,-44.02533,77.0,-3.421585,-1.113146,-1.171495,1706.25,12.16,32.94118,61.96078,76.40896,4.04676,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,268.444,-4753.7406475949965,-193.47917236193325,1554.5944241917457,0.0006432545906755797,False,-1.0,5350.477548823833,,,,,,,,0.29427904846570313,3.784010896465019,Segura,False,False,False,-2.5224815978358226,25
234,2024-12-10 10:01:30.988,-22.93277,-44.02544,78.0,0.1773885,-0.4095341,0.3269585,1710.5,12.69,30.98039,61.96078,77.52591,4.22314,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,269.459,-4765.002445166418,-212.38230989127504,2347.880307779838,0.0004259160897965888,False,-1.0,5372.4811097400325,,,,,,,,0.19994394215450978,0.5532510458348091,Segura,False,False,False,-2.5224815978358226,25
245,2024-12-10 10:01:41.973,-22.93453,-44.02671,67.0,0.1428825,-0.1076015,-0.5723025,1445.5,4.71,24.70588,47.45098,66.34166,1.567454,34.90196,6.643137,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,280.444,-4895.0276562007,-408.08538078569757,214.11691459125228,0.0046703456469517745,True,-1.0,5607.573720519129,,,,,,,,1.6176837661393917,0.5996029045249448,Segura,False,False,False,-1.7805781672586902,27
246,2024-12-10 10:01:42.986,-22.93465,-44.02684,67.0,-0.9569651,-0.07469944,-0.4376789,1451.25,4.57,24.70588,47.45098,67.42467,1.520863,34.90196,6.643137,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,281.457,-4908.3383182405905,-421.42877198310885,171.95307349401722,0.005815540133598095,True,-1.0,5626.420996518257,,,,,,,,2.0143487391760684,1.0549526190590426,Segura,False,False,False,-1.7805781672586902,27
247,2024-12-10 10:01:43.974,-22.93476,-44.02698,67.0,0.6867619,0.4035159,-0.875355,1456.5,4.57,24.70588,55.68628,68.30878,1.520863,34.90196,7.796078,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,282.445,-4922.673213687759,-433.66021391392184,146.75226737141958,0.006814204767746934,True,-1.0,5645.265024728492,,,,,,,,2.3602596606802457,1.1835173699060864,Segura,False,False,False,-1.7805781672586902,27
248,2024-12-10 10:01:44.970,-22.93485,-44.02714,67.0,0.01148823,0.4501103,-0.4980629,1452.0,4.66,24.70588,55.68628,68.46648,1.550814,34.90196,7.796078,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,283.441,-4939.056588358109,-443.6677573118919,132.45687279410595,0.0075496271269700245,True,-1.0,5664.463094695322,,,,,,,,2.614990445445095,0.6714148597931333,Segura,False,False,False,-1.7805781672586902,27
249,2024-12-10 10:01:45.981,-22.93492,-44.02732,67.0,0.2630031,0.6212011,-0.3997456,1452.75,4.67,24.70588,55.68628,66.96172,1.554142,34.90196,7.796078,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,284.452,-4957.4884438410145,-451.4514021773727,126.27828662680291,0.007919017803554418,True,-1.0,5684.471053710041,,,,,,,,2.7429375709996746,0.7841288044512712,Segura,False,False,False,-1.7805781672586902,27
